1751328000000000,107146.51000000,107160.00000000,107116.93000000,107139.71000000,25.43442000,1751328299999999,2724909.45121790,4834,8.59009000,920287.07760240,0
1751328300000000,107139.70000000,107246.73000000,107093.35000000,107246.72000000,17.11329000,1751328599999999,1833835.72078990,6801,9.97378000,1068811.33366640,0
1751328600000000,107246.72000000,107359.79000000,107222.97000000,107335.08000000,33.26258000,1751328899999999,3568681.26845070,6346,21.07558000,2260901.88230150,0
1751328900000000,107335.07000000,107438.79000000,107335.07000000,107430.63000000,30.20720000,1751329199999999,3244154.66834080,5887,19.37895000,2081213.83250690,0
1751329200000000,107430.63000000,107449.25000000,107253.29000000,107253.30000000,20.03418000,1751329499999999,2151547.09801560,5439,4.48768000,482075.67458030,0
1751329500000000,107253.30000000,107253.30000000,107147.82000000,107169.70000000,25.93178000,1751329799999999,2779570.51863140,5465,8.13771000,872190.99986070,0
1751329800000000,107169.70000000,107169.71000000,107026.93000000,107144.80000000,32.07401000,1751330099999999,3434656.66658730,10769,14.65638000,1569482.89070250,0
1751330100000000,107144.99000000,107264.63000000,107144.99000000,107204.93000000,20.48030000,1751330399999999,2195718.47950920,8907,9.11085000,976737.17966190,0
1751330400000000,107204.93000000,107298.80000000,107190.00000000,107283.61000000,15.65569000,1751330699999999,1679180.72509040,5109,5.89455000,632218.31442800,0
1751330700000000,107283.61000000,107348.03000000,107283.60000000,107312.78000000,10.53848000,1751330999999999,1131157.21336090,3372,3.38598000,363420.45707080,0
1751331000000000,107312.78000000,107392.94000000,107312.78000000,107347.64000000,14.79013000,1751331299999999,1587653.74610890,3566,7.40785000,795189.69034590,0
1751331300000000,107347.65000000,107377.03000000,107347.64000000,107377.02000000,8.10596000,1751331599999999,870179.50369360,1747,2.86134000,307173.30586010,0
1751331600000000,107377.03000000,107417.50000000,107302.04000000,107357.64000000,25.86681000,1751331899999999,2777566.98931090,8318,5.70488000,612508.35849260,0
1751331900000000,107357.64000000,107444.29000000,107357.64000000,107423.09000000,22.91769000,1751332199999999,2461560.59870360,5611,14.41274000,1547985.53903810,0
1751332200000000,107423.08000000,107486.95000000,107376.08000000,107486.94000000,16.26750000,1751332499999999,1747241.84163070,5926,5.38805000,578734.38941440,0
1751332500000000,107486.95000000,107486.95000000,107433.00000000,107475.54000000,15.24103000,1751332799999999,1637770.79961570,5897,6.97437000,749414.62567170,0
1751332800000000,107475.53000000,107540.00000000,107466.13000000,107500.82000000,24.39529000,1751333099999999,2622491.86401880,6091,11.60483000,1247496.16697730,0
1751333100000000,107500.82000000,107500.83000000,107388.69000000,107407.54000000,18.69307000,1751333399999999,2008630.03371660,5182,4.06591000,436763.14557230,0
1751333400000000,107407.55000000,107486.96000000,107359.78000000,107486.96000000,11.13380000,1751333699999999,1195801.83279180,5563,6.97367000,749056.32098090,0
1751333700000000,107486.96000000,107519.90000000,107399.99000000,107400.00000000,22.19542000,1751333999999999,2384810.92659610,5397,5.06745000,544537.80026550,0
1751334000000000,107399.99000000,107400.00000000,107309.35000000,107336.45000000,11.64417000,1751334299999999,1249902.19458640,3928,3.20928000,344427.76774660,0
1751334300000000,107336.46000000,107385.62000000,107336.45000000,107356.53000000,19.15685000,1751334599999999,2056646.69527940,4137,6.81673000,731814.83659430,0
1751334600000000,107356.52000000,107356.53000000,107200.00000000,107200.97000000,16.27871000,1751334899999999,1746040.05407250,5597,3.37120000,361493.77696070,0
1751334900000000,107200.97000000,107257.65000000,107171.42000000,107220.00000000,15.85619000,1751335199999999,1700125.36632460,5941,6.62117000,709862.46690100,0
1751335200000000,107220.00000000,107239.05000000,107190.21000000,107237.20000000,13.16941000,1751335499999999,1411953.08568100,4504,5.86004000,628282.44451610,0
1751335500000000,107237.19000000,107299.99000000,107237.19000000,107268.00000000,12.80302000,1751335799999999,1373448.97696420,5256,5.61843000,602692.30593290,0
1751335800000000,107268.00000000,107310.60000000,107251.01000000,107279.38000000,10.79548000,1751336099999999,1158113.16645050,4715,4.09834000,439643.56083240,0
1751336100000000,107279.38000000,107334.76000000,107232.60000000,107317.40000000,13.17680000,1751336399999999,1413600.80624870,5517,6.55474000,703232.45929960,0
1751336400000000,107317.40000000,107317.40000000,107275.50000000,107311.83000000,7.10034000,1751336699999999,761825.61998690,3692,4.49488000,482272.74714410,0
1751336700000000,107311.83000000,107331.47000000,107311.83000000,107330.38000000,11.18639000,1751336999999999,1200562.15789020,2609,5.93648000,637104.08477870,0
1751337000000000,107330.38000000,107410.74000000,107330.37000000,107372.90000000,32.68335000,1751337299999999,3509296.13324250,5247,13.28691000,1426659.06258160,0
1751337300000000,107372.89000000,107372.90000000,107253.56000000,107302.92000000,23.34034000,1751337599999999,2504457.09515920,6127,6.37069000,683568.23522640,0
1751337600000000,107302.93000000,107302.93000000,107254.46000000,107269.97000000,17.79011000,1751337899999999,1908419.65221200,3020,3.62681000,389106.25223030,0
1751337900000000,107269.98000000,107269.98000000,107166.66000000,107166.67000000,22.87953000,1751338199999999,2452902.57185050,5329,13.01539000,1395268.45681240,0
1751338200000000,107166.67000000,107166.67000000,107097.87000000,107100.38000000,24.21256000,1751338499999999,2593825.28454070,5532,3.58844000,384376.22354690,0
1751338500000000,107100.39000000,107129.78000000,107100.38000000,107101.69000000,17.92354000,1751338799999999,1919809.78364380,3136,8.96049000,959752.29191460,0
1751338800000000,107101.68000000,107118.17000000,107076.95000000,107105.44000000,19.84011000,1751339099999999,2124733.21687190,3752,10.79250000,1155773.90754520,0
1751339100000000,107105.43000000,107157.40000000,107081.52000000,107124.41000000,25.39310000,1751339399999999,2719953.52491880,4699,14.92875000,1599086.07538210,0
1751339400000000,107124.41000000,107124.41000000,107085.00000000,107103.45000000,25.89664000,1751339699999999,2773589.12800760,3800,5.41883000,580373.82533400,0
1751339700000000,107103.45000000,107169.70000000,107070.20000000,107169.70000000,17.35540000,1751339999999999,1859018.62873780,4369,8.71250000,933269.70883850,0
1751340000000000,107169.70000000,107190.00000000,107122.47000000,107188.07000000,17.61017000,1751340299999999,1887224.73993290,4354,5.22470000,559855.30301610,0
1751340300000000,107188.07000000,107223.00000000,107188.07000000,107212.69000000,5.90700000,1751340599999999,633278.55211110,1527,3.11695000,334146.62398790,0
1751340600000000,107212.69000000,107212.69000000,107162.00000000,107162.01000000,3.57536000,1751340899999999,383256.37789840,2426,0.57317000,61437.38709250,0
1751340900000000,107162.01000000,107180.73000000,107159.02000000,107180.73000000,3.93346000,1751341199999999,421531.95861750,1705,2.10414000,225492.41950290,0
1751341200000000,107180.72000000,107180.73000000,107157.95000000,107157.95000000,14.88419000,1751341499999999,1595129.39876760,2488,3.06786000,328779.45273460,0
1751341500000000,107157.96000000,107157.96000000,107105.43000000,107116.62000000,29.73982000,1751341799999999,3185854.40677180,4036,10.58276000,1133609.60438800,0
1751341800000000,107116.62000000,107200.01000000,107116.62000000,107200.01000000,21.40681000,1751342099999999,2293970.65839920,3341,16.67740000,1787105.22815050,0
1751342100000000,107200.00000000,107205.83000000,107180.50000000,107192.38000000,107.58252000,1751342399999999,11532795.23980140,2305,71.04057000,7615578.90315920,0
1751342400000000,107192.39000000,107203.11000000,107190.58000000,107197.38000000,21.22587000,1751342699999999,2275343.10762230,1683,15.68067000,1680911.87024130,0
1751342700000000,107197.37000000,107202.76000000,107187.31000000,107187.32000000,7.21620000,1751342999999999,773541.51697340,1392,3.98615000,427298.94103110,0
1751343000000000,107187.31000000,107187.32000000,107179.99000000,107180.00000000,9.55710000,1751343299999999,1024345.81569100,1183,1.20069000,128692.99014660,0
1751343300000000,107179.99000000,107180.00000000,107066.75000000,107092.23000000,21.92969000,1751343599999999,2349253.78594930,4595,7.01269000,750992.39824160,0
1751343600000000,107092.23000000,107183.96000000,107086.72000000,107162.30000000,30.95220000,1751343899999999,3315683.45233510,3905,22.79864000,2442232.18594140,0
1751343900000000,107162.30000000,107162.30000000,107076.20000000,107076.21000000,7.44972000,1751344199999999,797854.33980400,3173,2.18861000,234380.14960100,0
1751344200000000,107076.20000000,107097.01000000,107063.67000000,107097.01000000,12.88957000,1751344499999999,1380167.76490910,2978,5.96070000,638245.70491030,0
1751344500000000,107097.01000000,107097.01000000,107073.99000000,107079.89000000,8.81256000,1751344799999999,943723.44969350,1710,1.38954000,148792.74340500,0
1751344800000000,107079.90000000,107079.90000000,107046.80000000,107046.81000000,21.84271000,1751345099999999,2338743.33885940,3277,1.71993000,184144.98294100,0
1751345100000000,107046.81000000,107046.81000000,106935.86000000,106964.73000000,51.18801000,1751345399999999,5477203.95907640,7076,7.43607000,795374.42254430,0
1751345400000000,106964.73000000,106964.74000000,106870.60000000,106903.22000000,28.33027000,1751345699999999,3028534.95454210,6565,6.83374000,730521.52770750,0
1751345700000000,106903.23000000,106903.23000000,106867.43000000,106881.60000000,40.35981000,1751345999999999,4313869.22822940,5446,13.73718000,1468295.04426790,0
1751346000000000,106881.60000000,106931.60000000,106881.60000000,106904.29000000,32.37040000,1751346299999999,3460752.97086220,5226,14.03478000,1500517.57089930,0
1751346300000000,106904.29000000,106919.24000000,106851.50000000,106851.51000000,9.95346000,1751346599999999,1063889.36547870,3588,3.34257000,357311.69311420,0
1751346600000000,106851.50000000,106851.50000000,106766.30000000,106790.11000000,76.08090000,1751346899999999,8125438.69874820,8117,15.53777000,1659294.67284850,0
1751346900000000,106790.11000000,106838.00000000,106787.85000000,106816.81000000,33.66272000,1751347199999999,3595564.99009950,5361,23.59175000,2519813.03092840,0
1751347200000000,106816.82000000,106824.58000000,106775.00000000,106775.00000000,13.53703000,1751347499999999,1445597.16013290,2961,6.96991000,744298.18715630,0
1751347500000000,106774.84000000,106774.84000000,106743.00000000,106748.28000000,62.61372000,1751347799999999,6684247.13733400,3173,33.86939000,3615559.22055020,0
1751347800000000,106748.29000000,106906.71000000,106743.20000000,106826.30000000,83.15270000,1751348099999999,8880630.90139560,7992,52.45475000,5601173.52831940,0
1751348100000000,106826.17000000,106840.00000000,106740.00000000,106792.20000000,14.28502000,1751348399999999,1525498.64144560,6285,8.10564000,865568.96803260,0
1751348400000000,106792.20000000,106832.94000000,106788.22000000,106824.19000000,10.48596000,1751348699999999,1119976.41458740,3329,6.02846000,643871.05155220,0
1751348700000000,106824.20000000,106914.92000000,106780.00000000,106914.92000000,15.31509000,1751348999999999,1636269.50720650,5658,9.58607000,1024174.00337810,0
1751349000000000,106914.92000000,106967.76000000,106871.85000000,106924.08000000,41.73476000,1751349299999999,4462746.95505850,5965,12.70327000,1358315.17273210,0
1751349300000000,106924.00000000,106951.52000000,106903.39000000,106932.49000000,9.29557000,1751349599999999,993952.78021170,2703,5.27831000,564374.37240380,0
1751349600000000,106932.49000000,106932.49000000,106851.08000000,106881.39000000,34.08944000,1751349899999999,3643628.03643320,5228,7.15542000,764797.44754790,0
1751349900000000,106881.40000000,106881.40000000,106760.00000000,106803.99000000,20.24593000,1751350199999999,2162553.10834700,4897,6.69697000,715370.57437910,0
1751350200000000,106803.99000000,106804.00000000,106786.37000000,106788.69000000,8.22160000,1751350499999999,878006.69730940,2078,2.51288000,268356.59343910,0
1751350500000000,106788.69000000,106797.50000000,106758.24000000,106788.39000000,7.73121000,1751350799999999,825479.94847930,2562,3.90478000,416945.42049460,0
1751350800000000,106788.39000000,106839.35000000,106788.38000000,106816.86000000,15.00942000,1751351099999999,1603095.33181180,3699,7.91206000,845016.96431110,0
1751351100000000,106816.86000000,106865.40000000,106772.09000000,106772.10000000,11.31840000,1751351399999999,1209005.40774400,4137,6.80987000,727416.70179370,0
1751351400000000,106772.09000000,106797.73000000,106761.30000000,106787.68000000,7.68039000,1751351699999999,820083.05288040,2661,4.20791000,449298.74522790,0
1751351700000000,106787.68000000,106808.35000000,106787.68000000,106802.63000000,8.73159000,1751351999999999,932536.26166250,1497,3.50968000,374822.06419990,0
1751352000000000,106802.63000000,106834.08000000,106770.41000000,106828.61000000,11.11707000,1751352299999999,1187322.91224960,3066,6.37293000,680636.35148150,0
1751352300000000,106828.61000000,106887.78000000,106823.19000000,106881.07000000,20.28128000,1751352599999999,2167411.42057930,5027,12.83028000,1371124.15084430,0
1751352600000000,106881.08000000,106904.78000000,106876.46000000,106893.48000000,9.19996000,1751352899999999,983406.74876920,2757,4.06748000,434778.66705870,0
1751352900000000,106893.47000000,106893.48000000,106874.95000000,106890.77000000,13.69640000,1751353199999999,1463948.93059600,2564,8.41016000,898928.17264920,0
1751353200000000,106890.77000000,106999.00000000,106890.77000000,106998.99000000,27.07012000,1751353499999999,2895279.76811780,5340,12.98890000,1389172.49640210,0
1751353500000000,106998.99000000,107000.00000000,106963.86000000,106999.99000000,25.40226000,1751353799999999,2717875.48240840,2852,21.67834000,2319445.61832970,0
1751353800000000,106999.99000000,107000.00000000,106927.88000000,106927.88000000,21.64412000,1751354099999999,2314815.24523670,3025,4.35811000,466078.79560530,0
1751354100000000,106927.89000000,106935.87000000,106681.52000000,106682.40000000,54.22488000,1751354399999999,5791214.74080640,9287,10.02078000,1070283.44852880,0
1751354400000000,106682.40000000,106694.13000000,106615.97000000,106694.12000000,48.50269000,1751354699999999,5173067.91608770,10066,19.32067000,2060661.24816690,0
1751354700000000,106694.12000000,106917.60000000,106679.28000000,106903.31000000,26.16126000,1751354999999999,2793935.78459850,7511,14.60329000,1559728.93400190,0
1751355000000000,106903.31000000,107029.41000000,106882.88000000,106999.02000000,38.25763000,1751355299999999,4093086.42061950,9689,27.97920000,2993529.99678580,0
1751355300000000,106999.02000000,107012.46000000,106943.83000000,106976.50000000,21.36020000,1751355599999999,2285051.85696330,6538,10.77978000,1153165.18454370,0
1751355600000000,106976.50000000,106990.50000000,106907.14000000,106935.87000000,39.69148000,1751355899999999,4245230.27818320,4096,5.28810000,565600.51773270,0
1751355900000000,106935.87000000,107013.66000000,106923.17000000,107013.65000000,31.77431000,1751356199999999,3398655.43004230,4005,24.03035000,2570294.45281840,0
1751356200000000,107013.65000000,107176.48000000,107013.65000000,107146.26000000,77.65261000,1751356499999999,8317360.71697750,9026,41.27626000,4419982.73509940,0
1751356500000000,107146.25000000,107178.99000000,107138.42000000,107178.99000000,24.67307000,1751356799999999,2643756.23180550,2719,12.85855000,1377806.18475970,0
1751356800000000,107178.99000000,107178.99000000,107020.48000000,107037.97000000,31.65513000,1751357099999999,3389716.22939270,7124,11.14724000,1193539.61082640,0
1751357100000000,107037.97000000,107037.97000000,106965.59000000,106995.33000000,29.07708000,1751357399999999,3111084.93252700,5935,10.53939000,1127710.82499700,0
1751357400000000,106995.33000000,106995.33000000,106893.47000000,106893.47000000,25.64945000,1751357699999999,2743404.41111100,4165,3.43235000,367061.65843410,0
1751357700000000,106893.47000000,106948.58000000,106893.47000000,106907.78000000,32.14336000,1751357999999999,3436911.58859150,4665,7.24892000,775031.15619580,0
1751358000000000,106907.78000000,106950.00000000,106907.77000000,106950.00000000,17.98109000,1751358299999999,1922583.81842100,3118,12.55831000,1342783.40263640,0
1751358300000000,106950.00000000,106950.00000000,106904.18000000,106907.51000000,23.28167000,1751358599999999,2489393.65866080,3460,3.53445000,377898.05135540,0
1751358600000000,106907.51000000,106935.87000000,106864.65000000,106864.65000000,11.69086000,1751358899999999,1249798.13814020,5704,3.08560000,329880.35487020,0
