1761955200000000,109608.01000000,109639.64000000,109441.26000000,109444.44000000,106.78493000,1761955499999999,11696363.31322790,9457,12.78125000,1400032.24369130,0
1761955500000000,109444.44000000,109444.45000000,109415.29000000,109439.51000000,17.29283000,1761955799999999,1892353.42903900,5746,9.14346000,1000596.98357600,0
1761955800000000,109439.50000000,109493.83000000,109439.50000000,109471.44000000,20.84898000,1761956099999999,2282418.19252560,7274,11.15292000,1220894.42736130,0
1761956100000000,109471.44000000,109523.84000000,109449.55000000,109462.01000000,16.09980000,1761956399999999,1762670.20587660,8332,6.19023000,677759.33450150,0
1761956400000000,109462.00000000,109493.85000000,109394.81000000,109493.84000000,29.02868000,1761956699999999,3176974.25537360,9205,15.67973000,1715976.74441440,0
1761956700000000,109493.84000000,109564.32000000,109490.70000000,109537.24000000,20.83610000,1761956999999999,2282138.06909990,6359,12.64037000,1384456.18917410,0
1761957000000000,109537.23000000,109537.24000000,109433.07000000,109445.34000000,11.04800000,1761957299999999,1209515.96693630,7241,2.98487000,326720.37483010,0
1761957300000000,109445.34000000,109513.53000000,109445.34000000,109492.03000000,8.91181000,1761957599999999,975731.33997380,5530,3.60759000,394974.38805020,0
1761957600000000,109492.02000000,109615.51000000,109491.99000000,109615.50000000,14.92212000,1761957899999999,1634549.73309780,5811,9.86411000,1080606.70275110,0
1761957900000000,109615.51000000,109749.12000000,109615.50000000,109734.87000000,27.22447000,1761958199999999,2986767.81144800,8280,19.33155000,2120658.24015040,0
1761958200000000,109734.86000000,109751.99000000,109682.22000000,109682.22000000,16.30206000,1761958499999999,1788794.60817740,5592,8.51644000,934540.52380170,0
1761958500000000,109682.23000000,109740.00000000,109682.21000000,109730.78000000,25.30745000,1761958799999999,2776371.88059530,5206,11.46294000,1257544.18611340,0
1761958800000000,109730.78000000,109877.00000000,109724.92000000,109837.33000000,24.21179000,1761959099999999,2658594.50024290,14224,16.78752000,1843174.70783280,0
1761959100000000,109837.32000000,109843.99000000,109782.08000000,109804.85000000,8.40990000,1761959399999999,923524.11625180,8234,3.97004000,435943.17017720,0
1761959400000000,109804.85000000,109804.85000000,109754.70000000,109772.81000000,15.02629000,1761959699999999,1649626.87421340,5938,2.30373000,252888.63453300,0
1761959700000000,109772.81000000,109786.29000000,109705.59000000,109724.06000000,17.69419000,1761959999999999,1941862.07647100,7413,4.63530000,508738.07176670,0
1761960000000000,109724.06000000,109768.55000000,109699.84000000,109764.50000000,12.08261000,1761960299999999,1325762.14959360,5632,3.78856000,415708.62952700,0
1761960300000000,109764.50000000,109928.05000000,109752.41000000,109928.04000000,18.89425000,1761960599999999,2075264.74921390,9677,12.71274000,1396510.59645870,0
1761960600000000,109928.05000000,110048.00000000,109837.71000000,109846.54000000,51.72709000,1761960899999999,5688545.62839460,14946,32.25111000,3546910.55043380,0
1761960900000000,109846.53000000,109865.91000000,109782.58000000,109782.59000000,17.77235000,1761961199999999,1951928.46805450,6755,3.83988000,421749.03261480,0
1761961200000000,109782.58000000,109818.93000000,109779.99000000,109818.93000000,9.25555000,1761961499999999,1016202.17768960,2990,6.30652000,692412.39284280,0
1761961500000000,109818.93000000,109849.99000000,109808.36000000,109808.37000000,9.49083000,1761961799999999,1042441.16395680,5174,3.32106000,364758.32158290,0
1761961800000000,109808.36000000,109819.99000000,109762.00000000,109771.70000000,9.35107000,1761962099999999,1026686.09239740,5916,3.01975000,331551.87159670,0
1761962100000000,109771.70000000,109784.58000000,109734.10000000,109734.11000000,12.03463000,1761962399999999,1320925.47277620,4399,4.16231000,456857.31495360,0
1761962400000000,109734.10000000,109756.47000000,109632.00000000,109665.08000000,43.28999000,1761962699999999,4748088.22601140,8646,5.02548000,551253.41295560,0
1761962700000000,109665.07000000,109676.23000000,109518.98000000,109534.16000000,59.39217000,1761962999999999,6508036.85302700,9902,11.11165000,1217951.75100680,0
1761963000000000,109534.16000000,109639.31000000,109509.21000000,109639.31000000,20.33660000,1761963299999999,2228281.55066240,7101,12.82891000,1405500.04129480,0
1761963300000000,109639.30000000,109788.90000000,109639.30000000,109752.01000000,22.22625000,1761963599999999,2439287.42073030,7954,15.18168000,1666016.31737280,0
1761963600000000,109752.01000000,109772.74000000,109661.26000000,109661.26000000,22.27775000,1761963899999999,2444763.74972090,6301,3.00159000,329404.95368950,0
1761963900000000,109661.26000000,109685.70000000,109651.53000000,109651.53000000,7.10480000,1761964199999999,779184.05208210,5507,2.36859000,259760.17391450,0
1761964200000000,109651.54000000,109668.84000000,109530.00000000,109543.84000000,25.83224000,1761964499999999,2831130.67310150,8002,8.47463000,928939.92186730,0
1761964500000000,109543.83000000,109543.84000000,109478.09000000,109537.08000000,28.09908000,1761964799999999,3077264.94961200,11475,9.38777000,1028048.79052350,0
1761964800000000,109537.07000000,109636.89000000,109524.27000000,109619.01000000,20.86270000,1761965099999999,2286429.43590660,6915,14.40830000,1579044.12506800,0
1761965100000000,109619.00000000,109802.40000000,109619.00000000,109768.01000000,40.52177000,1761965399999999,4447177.75233980,13159,24.77519000,2718649.24459900,0
1761965400000000,109768.00000000,109872.29000000,109768.00000000,109867.58000000,17.34618000,1761965699999999,1904901.01627900,6254,13.15055000,1444158.93445950,0
1761965700000000,109867.58000000,109867.58000000,109786.19000000,109790.27000000,15.01948000,1761965999999999,1649399.27187770,7065,2.75888000,302924.73059620,0
1761966000000000,109790.27000000,109858.99000000,109789.17000000,109858.99000000,14.84316000,1761966299999999,1630183.13623120,5341,8.76126000,962189.21308460,0
1761966300000000,109858.99000000,109948.96000000,109858.98000000,109914.00000000,27.18685000,1761966599999999,2988216.83232770,8333,18.05485000,1984432.25973650,0
1761966600000000,109914.00000000,109925.36000000,109880.96000000,109900.48000000,14.58685000,1761966899999999,1603077.65542560,7033,7.50902000,825204.96606240,0
1761966900000000,109900.48000000,110217.89000000,109900.47000000,110168.00000000,105.78380000,1761967199999999,11643368.83443580,15870,74.91825000,8245321.84545820,0
1761967200000000,110168.01000000,110168.01000000,110006.70000000,110006.71000000,63.14087000,1761967499999999,6950390.11018110,12110,33.57457000,3695873.64146760,0
1761967500000000,110006.71000000,110097.22000000,110006.70000000,110034.09000000,25.96836000,1761967799999999,2857786.83537220,6481,16.40009000,1804721.65871600,0
1761967800000000,110034.09000000,110114.28000000,110026.90000000,110078.00000000,47.89853000,1761968099999999,5271372.73749360,6207,31.92315000,3513053.96644750,0
1761968100000000,110078.01000000,110143.97000000,110078.00000000,110106.15000000,36.13136000,1761968399999999,3978457.72238130,9115,16.39116000,1804668.68340270,0
1761968400000000,110106.14000000,110288.39000000,110091.00000000,110167.40000000,59.19123000,1761968699999999,6521963.31177610,15467,46.39697000,5111879.11525670,0
1761968700000000,110167.39000000,110186.61000000,110130.99000000,110183.99000000,23.28815000,1761968999999999,2565365.48886280,8727,13.68295000,1507232.37152630,0
1761969000000000,110183.99000000,110212.38000000,110123.79000000,110143.21000000,21.71967000,1761969299999999,2392887.38715140,6089,12.93155000,1424745.90731820,0
1761969300000000,110143.20000000,110315.54000000,110126.44000000,110226.37000000,46.92520000,1761969599999999,5173067.85971510,10619,30.02994000,3310467.82388790,0
1761969600000000,110226.38000000,110378.00000000,110226.37000000,110371.04000000,55.13173000,1761969899999999,6082233.58384300,21272,38.28392000,4223450.83751790,0
1761969900000000,110371.05000000,110564.49000000,110357.69000000,110408.76000000,104.56211000,1761970199999999,11551611.91660210,21040,76.65382000,8468296.51174550,0
1761970200000000,110408.75000000,110408.75000000,110265.61000000,110265.62000000,39.00585000,1761970499999999,4302701.71939280,17134,17.13234000,1889719.20827140,0
1761970500000000,110265.62000000,110265.63000000,110109.58000000,110168.32000000,42.06490000,1761970799999999,4634573.36758330,11697,12.99644000,1431658.09695390,0
1761970800000000,110168.31000000,110270.27000000,110152.39000000,110270.25000000,25.48093000,1761971099999999,2808386.28568340,9187,17.81727000,1963746.68315760,0
1761971100000000,110270.25000000,110355.96000000,110270.25000000,110291.54000000,31.97993000,1761971399999999,3527950.28207750,8822,18.42590000,2032620.63546510,0
1761971400000000,110291.53000000,110371.90000000,110291.53000000,110353.14000000,47.71460000,1761971699999999,5264738.35690910,8688,24.25726000,2676279.84175690,0
1761971700000000,110353.13000000,110353.13000000,110234.01000000,110274.21000000,41.27171000,1761971999999999,4551673.80133150,12360,19.00419000,2095646.11666910,0
1761972000000000,110274.21000000,110298.87000000,110203.64000000,110280.65000000,29.31799000,1761972299999999,3232088.11666040,8505,14.39625000,1587124.73015010,0
1761972300000000,110280.65000000,110320.00000000,110226.63000000,110237.26000000,22.58718000,1761972599999999,2490387.60154050,7627,11.62300000,1281487.26787650,0
1761972600000000,110237.27000000,110322.30000000,110237.26000000,110320.74000000,25.83109000,1761972899999999,2849077.27600930,7191,14.69994000,1621286.47667530,0
